X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR,FEATUREDES,OSPI_CODE
-122.152302857805,47.608460571195,1,207,80,662,Sammamish High School,Sammamish,100 140th Ave SE,98005,-122.15230454,47.60845843,10,BELLEVUE,3425059019,342505,9019,School-High,3282
-122.205414761768,47.7689064535777,2,263,113,660,Saint Brendan Catholic School,Saint Brendan,10049 NE 195th St,98011,-122.20541574,47.76890453,20,NORTHSHORE,0526059084,052605,9084,School-Elementary,0
-122.348454353605,47.5252651255309,3,884,527409,660,Highland Park Elementary School,Highland Park,1012 SW Trenton St,98106,-122.34845646,47.5252633,10,SEATTLE,7972603210,797260,3210,School-Elementary,2269
-122.200169847335,47.6672445020406,4,475,8634,660,Lakeview Elementary School,Lakeview,10400 NE 68th St,98033,-122.20017129,47.66724247,10,LAKE WASHINGTON,7882600132,788260,0132,School-Elementary,3041
-122.29472667839,47.7080421094597,5,1093,12282,662,Nathan Hale High School,Nathan Hale,10750 30th Ave NE,98125,-122.29472798,47.70804026,10,SEATTLE,2826049152,282604,9152,School-High,3479
-122.191117367186,47.663801985007,6,6600178,8643,664,International Community School,International Community,11133 NE 65th St  ,98033,-122.19111882,47.66379994,10,LAKE WASHINGTON,0825059248,082505,9248,School-Alternative,1706
-122.315783450319,47.5019997956248,7,1286,12270,660,Southern Heights Elementary School,Southern Heights,11249 14th Ave S,98168,-122.31578566,47.50199793,10,HIGHLINE,3361400255,336140,0255,School-Elementary,3032
-122.183727144683,47.505722633023,8,6600369,12184,661,McKnight Middle School,McKnight,1200 Edmonds Ave NE,98056,-122.18372931,47.50572053,10,RENTON,0423059048,042305,9048,School-Junior High/Middle,3035
-122.232295934041,47.4925217530036,9,1307,519618,661,Dimmit Middle School,Dimmit,12320 80th Ave S,98178,-122.23229819,47.49251977,10,RENTON,1180007450,118000,7450,School-Junior High/Middle,3280
-121.875816552132,47.5324933801698,10,6600676,195119,660,Cascade View Elementary School-Snoqualmie,Cascade View,34816 SE Ridge St,98065,-121.87581831,47.53249075,10,SNOQUALMIE VALLEY,2624079047,262407,9047,School-Elementary,5015
-122.340484252165,47.6951045840056,11,6600134,269619,661,Robert Eagle Staff Middle School,Robert Eagle Staff,1330 N 90th St,98103,-122.34048561,47.69510282,10,SEATTLE,3126049064,312604,9064,School-Junior High/Middle,0
-122.175720940657,47.313574653216,12,46,778311,663,Green River College,GRC,12401 SE 320th St,98092,-122.17572419,47.31357254,10,AUBURN,1621059003,162105,9003,School-College or University,5952
-122.308027149626,47.6319314809062,13,950,425772,660,Stevens Elementary School,Stevens,1242 18th Ave E,98112,-122.30802878,47.63192964,10,SEATTLE,1337801270,133780,1270,School-Elementary,2080
-122.173963495028,47.4166715588953,14,381,8580,662,Kentridge High School,Kentridge,12430 SE 208th St,98031,-122.17396616,47.41666943,10,KENT,0422059014,042205,9014,School-High,3640
-122.17330888912,47.6621374099151,15,451,8638,660,Benjamin Franklin Elementary School,Benjamin Franklin,12434 NE 60th St,98033,-122.17331033,47.66213533,10,LAKE WASHINGTON,0925059028,092505,9028,School-Elementary,0
-122.172497840217,47.4310372526629,16,737,604256,661,Meeker Middle School,Meeker,12600 SE 192nd St,98058,-122.17250042,47.43103512,10,KENT,3323059054,332305,9054,School-Junior High/Middle,3764
-122.172876368747,47.5919579873151,17,169,89,660,Woodridge Elementary School,Woodridge,12619 SE 20th Pl,98005,-122.17287814,47.59195588,10,BELLEVUE,9541600595,954160,0595,School-Elementary,3167
-122.17091365698,47.5521713591316,18,6600686,237975,664,Jing Mei Elementary School,Jing Mei,12635 SE 56th St,98006,-122.17091561,47.55216924,10,BELLEVUE,2124059022,212405,9022,School-Alternative,
-122.171899905923,47.4061368854474,19,400,8585,660,Soos Creek Elementary School,Soos Creek,12651 SE 218th Pl,98031,-122.17190263,47.40613476,10,KENT,0922059107,092205,9107,School-Elementary,3707
-122.170994108166,47.3783337725644,20,401,670208,660,Martin Sortun Elementary School,Martin Sortun ,12711 SE 248th St,98030,-122.17099699,47.37833164,10,KENT,2122059018,212205,9018,School-Elementary,4294
-122.230444385294,47.7159249321068,21,499,8618,660,Carl Sandburg Elementary School,Carl Sandburg,12801 84th Ave NE,98034,-122.23044563,47.71592296,10,LAKE WASHINGTON,3840700025,384070,0025,School-Elementary,0
-122.230444385294,47.7159249321068,22,6600012,8618,664,Discovery Community School,Discovery Community,12801 84th Ave NE,98034,-122.23044563,47.71592296,10,LAKE WASHINGTON,3840700025,384070,0025,School-Alternative,1658
-122.306856390165,47.724055437688,23,1099,248792,660,Olympic Hills Elementary School,Olympic Hills,13018 20th Ave NE,98125,-122.30685762,47.72405361,10,SEATTLE,2126049041,212604,9041,School-Elementary,2976
-122.354334721183,47.7246824201952,24,1129,247735,660,Broadview-Thomson K-8 School,Broadview-Thomson,13052 Greenwood Ave N,98133,-122.35433594,47.7246807,10,SEATTLE,1926049025,192604,9025,School-Elementary,2209
-122.352217548897,47.3101748238888,25,329,2382,660,Silver Lake Elementary School,Silver Lake,1310 SW 325th Pl,98023,-122.35222083,47.31017308,10,FEDERAL WAY,1821049033,182104,9033,School-Elementary,4343
-122.211068770257,47.3064512680148,26,69,41,660,Valley Christian School,Valley Christian,1312 2nd St SE,98002,-122.21107206,47.30644924,20,AUBURN,2149800171,214980,0171,School-Elementary,0
-122.195949892366,47.6860387794399,27,485,8628,660,Peter Kirk Elementary School,Peter Kirk,1312 6th St,98033,-122.19595125,47.68603675,10,LAKE WASHINGTON,3982701890,398270,1890,School-Elementary,0
-122.373077407812,47.6835911118526,28,1018,835325,660,Whittier Elementary School,Whittier,1320 NW 75th St,98117,-122.37307881,47.68358941,10,SEATTLE,4240400005,424040,0005,School-Elementary,2092
-122.340484252165,47.6951045840056,29,2148,269619,664,Licton Springs K-8 School,Licton Springs,1330 N 90th St,98103,-122.34048561,47.69510282,10,SEATTLE,3126049064,312604,9064,School-Alternative,0
-121.766951436202,47.4802127988155,30,596,12129,660,Opstad Elementary School,Opstad,1345 Stilson Ave SE,98045,-121.7669531,47.48021026,10,SNOQUALMIE VALLEY,1523089156,152308,9156,School-Elementary,4308
-122.291812617601,47.6021019702049,31,1066,447772,660,Leschi Elementary School,Leschi,135 32nd Ave,98122,-122.29181439,47.60210009,10,SEATTLE,3416600240,341660,0240,School-Elementary,2121
-122.159710935143,47.6694035505643,32,637,12152,661,Rose Hill Middle School,Rose Hill Middle,13505 NE 75th St,98052,-122.15971234,47.66940145,10,LAKE WASHINGTON,1025059119,102505,9119,School-Junior High/Middle,3706
-122.159710935143,47.6694035505643,33,6600179,12152,664,Stella Schola Middle Schol,Stella Schola,13505 NE 75th St,98052,-122.15971234,47.66940145,10,LAKE WASHINGTON,1025059119,102505,9119,School-Alternative,1975
-122.327678046435,47.7279852257635,34,1091,254609,661,Lakeside Middle School,Lakeside Middle,13510 1st Ave NE,98125,-122.32767925,47.72798345,20,SEATTLE,2026049022,202604,9022,School-Junior High/Middle,0
-122.158334830057,47.5735437213245,35,189,96,661,Tyee Middle School,Tyee,13630 SE Allen Rd,98006,-122.15833667,47.57354158,10,BELLEVUE,1524059005,152405,9005,School-Junior High/Middle,3283
-122.19569149857,47.7248124738283,36,504,165571,660,Helen Keller Elementary School,Helen Keller,13820 108th Ave NE,98034,-122.19569268,47.72481045,10,LAKE WASHINGTON,2026059105,202605,9105,School-Elementary,0
-122.331977342847,47.4780743148139,37,1278,151,662,John F. Kennedy Catholic High School,John F. Kennedy,140 S 140th St,98168,-122.33197969,47.47807247,20,HIGHLINE,1723049528,172304,9528,School-High,0
-122.326753040283,47.7327026025995,38,1090,250279,662,Lakeside High School,Lakeside High,14050 1st Ave NE,98125,-122.32675423,47.73270082,20,SEATTLE,2832100190,283210,0190,School-High,0
-122.151785597513,47.5629209773968,39,185,99,660,Somerset Elementary School,Somerset,14100 Somerset Blvd SE,98006,-122.15178749,47.56291882,10,BELLEVUE,1524059091,152405,9091,School-Elementary,3789
-122.164941001228,47.7273033822192,40,509,21187,661,Kamiakin Middle School,Kamiakin,14111 132nd Ave NE,98034,-122.16494214,47.72730131,10,LAKE WASHINGTON,2126059123,212605,9123,School-Junior High/Middle,3922
-121.992150772556,47.2043644762563,41,6600670,393851,663,Green River College - Enumclaw Campus,GRC,1414 Griffin Ave,98022,-121.99215308,47.2043628,10,ENUMCLAW,2420069046,242006,9046,School-College or University,0
-122.141551775119,47.453369196295,42,727,597271,660,Fairwood Elementary School,Fairwood,16600 148th Ave SE,98058,-122.14155422,47.45336699,10,KENT,2623059007,262305,9007,School-Elementary,3678
-122.117928642732,47.6394914924704,43,211,63,660,Ardmore Elementary School,Ardmore,16616 NE 32nd St,98008,-122.11793015,47.6394893,10,BELLEVUE,2425059033,242505,9033,School-Elementary,3633
-122.111364197538,47.4525973419881,44,733,602982,660,Maple Valley Christian Elementary School,Maple Valley Christian,16700 174th Ave SE,98058,-122.11136664,47.45259506,20,KENT,2523059050,252305,9050,School-Elementary,0
-122.116486939177,47.6754399169466,45,635,12151,660,Redmond Elementary School,Redmond,16800 NE 80th St,98052,-122.11648828,47.67543775,10,LAKE WASHINGTON,0125059048,012505,9048,School-Elementary,2289
-122.168547653427,47.4514863151248,46,740,898496,660,Renton Park Elementary School,Renton Park,16828 128th Ave SE,98058,-122.16855012,47.45148418,10,RENTON,2823059084,282305,9084,School-Elementary,3521
-122.309285395896,47.613373816469,47,6600227,447450,664,Seattle World School,Seattle World,1700 E Union St,98122,-122.30928711,47.61337197,10,SEATTLE,7234600635,723460,0635,School-Alternative,0
-122.197492290513,47.5174306364012,48,704,892489,660,Kennydale Elementary School,Kennydale,1700 NE 28th St,98056,-122.19749441,47.51742857,10,RENTON,3342103310,334210,3310,School-Elementary,2597
-122.113197863462,47.6917306710868,49,617,12147,660,Horace Mann Elementary School,Horace Mann,17001 NE 104th St,98052,-122.11319913,47.6917285,10,LAKE WASHINGTON,3626059017,362605,9017,School-Elementary,0
-122.114074052982,47.4365131449401,50,6600248,12202,661,Northwood Middle School,Northwood,17007 SE 184th St,98058,-122.11407659,47.43651088,10,KENT,3623059009,362305,9009,School-Junior High/Middle,4485
-122.306611314538,47.5882479444118,51,6600715,1132055,664,Hamlin Robinson School,HRS,1701 20th Ave S,98144,-122.30661314,47.58824609,20,SEATTLE,7548300835,754830,0835,School-Alternative,
-122.115426486397,47.4835236728435,52,746,573184,660,Briarwood Elementary School,Briarwood,17020 SE 134th St,98059,-122.11542875,47.4835214,10,ISSAQUAH,1323059026,132305,9026,School-Elementary,3440
-122.113933829423,47.3538557895871,53,562,663186,660,Covington Elementary School,Covington,17070 SE Wax Rd,98042,-122.11393684,47.35385353,10,KENT,3622059081,362205,9081,School-Elementary,3388
-122.151747133791,47.7523172710245,54,790,21198,666,Bellevue Christian School,Bellevue Christian,17110 140th Ave NE,98072,-122.15174814,47.7523152,20,NORTHSHORE,1026059076,102605,9076,School-K-12,0
-122.139798000949,47.7519968209531,55,801,202643,660,Hollywood Hill Elementary School,Hollywood Hill,17110 148th Ave NE,98072,-122.139799,47.75199473,10,NORTHSHORE,1126059032,112605,9032,School-Elementary,4124
-122.053070232959,47.6255963065356,56,655,12222,660,Margaret Mead Elementary School,Margaret Mead,1725 216th Ave NE,98074,-122.05307177,47.62559398,10,LAKE WASHINGTON,2825069055,282506,9055,School-Elementary,4096
-122.106417082215,47.6949213661156,57,632,568136,662,Redmond High School,Redmond High,17272 NE 104th St,98052,-122.10641832,47.69491919,10,LAKE WASHINGTON,3626059014,362605,9014,School-High,3528
-122.350196996329,47.7546994495759,58,1156,16155,662,Shorewood High School,Shorewood,17300 Fremont Ave N,98133,-122.35019809,47.75469775,10,SHORELINE,0726049134,072604,9134,School-High,3921
-122.353651597536,47.7567264308331,59,1157,184012,660,St. Luke School,St. Luke,17533 Saint Luke Pl N,98133,-122.35365269,47.75672475,20,SHORELINE,6190700150,619070,0150,School-Elementary,0
-122.322928750824,47.4410721959565,60,6600614,144,664,Puget Sound Skills Center,Skills Center,18010 8th Ave S,98148,-122.3229313,47.44107035,10,HIGHLINE,3223049284,322304,9284,School-Alternative,0
-122.098172008505,47.7022269736784,61,6600123,12141,660,Albert Einstein Elementary School,Albert Einstein,18025 NE 116th St  ,98052,-122.09817321,47.70222479,10,LAKE WASHINGTON,3126069130,312606,9130,School-Elementary,0
-122.122184216143,47.4404271441657,62,742,595133,660,Ridgewood Elementary School,Ridgewood,18030 162nd Pl SE,98058,-122.12218673,47.44042489,10,KENT,3523059030,352305,9030,School-Elementary,4293
-122.313852086819,47.7608965835722,63,1239,16162,660,St. Mark Parish School,St. Mark,18033 15th Pl NE,98155,-122.31385316,47.76089483,20,SHORELINE,6163900550,616390,0550,School-Elementary,0
-122.380511783191,47.676890325249,64,6600216,321810,664,Salmon Bay K-8 School ,Salmon Bay,1810 NW 65th St,98117,-122.38051322,47.67688863,10,SEATTLE,7518503620,751850,3620,School-Alternative,1796
-122.336525982563,47.7407782791114,65,1153,16150,660,Parkwood Elementary School,Parkwood,1815 N 155th St,98133,-122.33652713,47.74077652,10,SHORELINE,1826049062,182604,9062,School-Elementary,3489
-122.337905147432,47.7262329808529,66,1138,12274,662,Edward S. Ingraham High School,Ingraham,1819 N 135th St,98133,-122.33790636,47.72623122,10,SEATTLE,1926049321,192604,9321,School-High,3276
-122.028829982541,47.3576682982188,67,580,1228969,662,Tahoma High School,Tahoma High,23499 SE Tahoma Way,98038,-122.02883296,47.35766584,10,TAHOMA,3422069114,342206,9114,School-High,0
-122.191445174216,47.7597730126492,68,2142,174096,663,Cascadia College,Cascadia,18225 Campus Way NE,98011,-122.19144618,47.75977103,10,NORTHSHORE,0526059057,052605,9057,School-College or University,0
-122.157110030583,47.4380233050955,69,720,599695,660,Carriage Crest Elementary School,Carriage Crest,18235 140th Ave SE,98058,-122.15711257,47.43802114,10,KENT,3423059023,342305,9023,School-Elementary,4353
-122.282483409225,47.4391585583364,70,1317,12230,660,Bow Lake Elementary School,Bow Lake,18237 42nd Ave S,98188,-122.28248597,47.43915666,10,HIGHLINE,3423049094,342304,9094,School-Elementary,2982
-122.217806842842,47.2922015478976,71,61,707806,661,Olympic Middle School,Olympic,1825 K St SE,98002,-122.21781022,47.29219953,10,AUBURN,1921059192,192105,9192,School-Junior High/Middle,3169
-122.273694031013,47.4384561580648,72,1331,400677,666,Seattle Christian School,Seattle Christian,18301 Military Rd S,98188,-122.27369659,47.43845425,20,HIGHLINE,3423049030,342304,9030,School-K-12,0
-122.273694031013,47.4384561580648,73,6600252,400677,660,Seattle Christian Elementary School,Seattle Christian,18301 Military Rd S,98188,-122.27369659,47.43845425,20,HIGHLINE,3423049030,342304,9030,School-Elementary,0
-122.325081521265,47.4376273667198,74,6600615,755385,664,Choice Academy,Choice Academy,18367 8th Ave S,98148,-122.32508409,47.43762553,10,HIGHLINE,3223049070,322304,9070,School-Alternative,1539
-122.187275937918,47.4348183488362,75,6600552,767285,660,Benson Hill Elementary School,Benson Hill,18665 116th Ave SE,98058,-122.1872785,47.43481626,10,RENTON,3223059149,322305,9149,School-Elementary,3587
-122.336104534297,47.7528979729651,76,6600328,139783,665,Shoreline Childrens Center,Shoreline Childrens Center,1900 N 170th St,98133,-122.33610564,47.75289623,10,SHORELINE,3073500050,307350,0050,School-Other Facility,0
-122.357920533904,47.5626796095318,77,2303,466180,664,Pathfinder K-8 School,Pathfinder,1901 SW Genesee St,98106,-122.35792248,47.56267782,10,SEATTLE,1324039116,132403,9116,School-Alternative,0
-122.051048257995,47.766364011339,78,6600205,21195,661,Timbercrest Jr High,Timbercrest,19115 215th Way NE,98077,-122.05104907,47.76636186,10,NORTHSHORE,0426069010,042606,9010,School-Junior High/Middle,4516
-122.245791885014,47.7678189257997,79,253,5930,660,Kenmore Elementary School,Kenmore,19121 71st Ave NE,98028,-122.24579292,47.76781706,10,NORTHSHORE,0126049010,012604,9010,School-Elementary,2993
-122.358921704064,47.6368270894819,80,1048,411652,661,Worth McClure Middle School,Worth McClure,1915 1st Ave W,98119,-122.35892332,47.63682533,10,SEATTLE,1794501220,179450,1220,School-Junior High/Middle,3517
-122.116325414994,47.7675654446274,81,802,21188,661,Leota Jr High School,Leota,19301 168th Ave NE,98072,-122.1163263,47.76756339,10,NORTHSHORE,0126059053,012605,9053,School-Junior High/Middle,3790
-122.362990890983,47.7696590808114,82,1289,16144,661,Einstein Middle School,Einstein,19343 3rd Ave NW,98177,-122.36299195,47.76965747,10,SHORELINE,0126039050,012603,9050,School-Junior High/Middle,3674
-122.354174358731,47.7694286638589,83,1142,154730,666,Kings Schools,Kings ,19351 Kings Garden Dr N,98133,-122.35417542,47.76942704,20,SHORELINE,0626049016,062604,9016,School-K-12,0
-122.182796142928,47.4283185820062,84,6600251,8588,660,Glenridge Elementary School,Glenridge,19405 120th Ave SE,98031,-122.18279874,47.42831648,10,KENT,7932000015,793200,0015,School-Elementary,4489
-122.197711099344,47.7696568566187,85,255,114,660,Maywood Hills Elementary School,Maywood Hills,19510 104th Ave NE,98011,-122.19771207,47.76965493,10,NORTHSHORE,0526059178,052605,9178,School-Elementary,3344
-122.202307329069,47.7696703702771,86,249,173414,660,Heritage Christian Academy,Heritage Christian,19527 104th Ave NE,98011,-122.2023083,47.76966845,20,NORTHSHORE,0526059080,052605,9080,School-Elementary,0
-122.372710428785,47.771807022969,87,1301,16157,660,Syre Elementary School,Syre ,19545 12th Ave NW,98177,-122.37271148,47.77180545,10,SHORELINE,0126039400,012603,9400,School-Elementary,3527
-122.079241050089,47.3591781336498,88,6600485,172,661,Cedar Heights Middle School,Cedar Heights,19640 SE 272nd St  ,98042,-122.07924402,47.35917579,10,KENT,2922069030,292206,9030,School-Junior High/Middle,4440
-122.152213003077,47.4257445942365,89,574,8587,660,Lake Youngs Elementary School,Lake Youngs,19660 142nd Ave SE,98042,-122.15221561,47.42574242,10,KENT,0322059190,032205,9190,School-Elementary,3550
-122.224421957273,47.7707876564018,90,6600331,176176,664,Soreson Early Childhood Center,Soreson,19705 88th Ave NE ,98011,-122.22442295,47.77078577,10,NORTHSHORE,0626059101,062605,9101,School-Alternative,0
-122.16218081185,47.7710905310746,91,808,83536,662,Woodinville High School,Woodinville,19819 136th Ave NE,98072,-122.16218173,47.77108856,10,NORTHSHORE,0326059012,032605,9012,School-High,4208
-122.327078608974,47.4247959229195,92,1215,389688,660,North Hill Elementary School,North Hill,19835 8th Ave S,98148,-122.32708125,47.42479409,10,HIGHLINE,0522049087,052204,9087,School-Elementary,2983
-122.222248855276,47.3081845471397,93,70,719556,660,Washington Elementary School,Washington,20 E St NE,98002,-122.22225214,47.30818254,10,AUBURN,1821059060,182105,9060,School-Elementary,2326
-122.201793679637,47.4811580716669,94,6600704,585462,662,Renton Prep Christian School,Renton Prep,200 Mill Ave S,98057,-122.20179599,47.48115601,20,RENTON,0007200050,000720,0050,School-High,
-122.208478456252,47.421127804954,95,402,8589,660,Springbrook Elementary School,Springbrook,20035 100th Ave SE,98031,-122.2084811,47.42112576,10,KENT,0622059059,062205,9059,School-Elementary,3677
-122.351773326461,47.6329330166291,96,926,412420,660,John Hay Elementary School,John Hay,201 Garfield St,98109,-122.35177496,47.63293125,10,SEATTLE,0809000005,080900,0005,School-Elementary,2063
-122.338859084335,47.6199675576002,97,6600667,443299,661,Morningside Academy,Morningside,201 Westlake Ave N,98109,-122.33886077,47.61996576,20,SEATTLE,1986200085,198620,0085,School-Junior High/Middle,0
-121.973165597211,47.5912199053879,98,6600604,89021,660,Cascade Ridge Elementary School,Cascade Ridge,2020 Trossachs Blvd SE,98075,-121.97316723,47.59121742,10,ISSAQUAH,8691301385,869130,1385,School-Elementary,4565
-122.293097831105,47.4201329347067,99,6600477,400964,660,Madrona Elementary School ,Madrona,20301 32nd Ave S,98198,-122.2931005,47.42013105,10,HIGHLINE,3445000085,344500,0085,School-Elementary,3278
-122.070071963549,47.6940054500358,100,657,12144,664,The Overlake School,Overlake,20301 NE 108th St,98053,-122.07007318,47.69400321,20,LAKE WASHINGTON,1243100185,124310,0185,School-Alternative,0
-122.254021148817,47.7761948569203,101,1225,246640,661,Kenmore Jr High School,Kenmore Jr High,20323 66th Ave NE,98028,-122.25402216,47.77619304,10,NORTHSHORE,0114100372,011410,0372,School-Junior High/Middle,3345
-122.459813889362,47.4215984318918,102,6600622,21173,665,Administration Center-Vashon Island,Admin,20414 Vashon Hwy SW,98070,-122.45981655,47.4215968,10,VASHON ISLAND,0522039032,052203,9032,School-Other Facility,0
-121.99657708076,47.2105701765917,103,291,201,660,Byron Kibler Elementary School,Byron Kibler,2057 Kibler Ave,98022,-121.99657958,47.21056836,10,ENUMCLAW,2320069002,232006,9002,School-Elementary,2980
-122.063760500692,47.5947013527735,104,6600674,1010038,660,Creekside Elementary School,Creekside,20777 SE 16th St,98075,-122.06376219,47.59469903,10,ISSAQUAH,0524069014,052406,9014,School-Elementary,5201
-122.30414979118,47.5979562890565,105,1189,449912,661,Washington Middle School,Washington,2101 S Jackson St,98144,-122.30415158,47.59795443,10,SEATTLE,3646100540,364610,0540,School-Junior High/Middle,4064
-122.305783935477,47.3810299398966,106,1366,382434,660,Parkside Elementary School,Parkside,2104 S 247th St,98198,-122.30578682,47.38102809,10,HIGHLINE,2122049007,212204,9007,School-Elementary,3335
-122.297895203476,47.3191703295924,107,6600681,979436,664,Federal Way Open Doors,Open Doors,31453 28th Ave S,98003,-122.29789843,47.31916848,10,FEDERAL WAY,921049054,92104,9054,School-Alternative,0
-122.057262532738,47.33128121178,108,2174,8613,662,Kentlake High School,Kentlake,21401 SE Falcon Way,98042,-122.05726567,47.33127883,10,KENT,0421069087,042106,9087,School-High,4492
-122.322684739965,47.4048947128097,109,1358,390877,660,Des Moines Elementary School,Des Moines,22001 9th Ave S,98198,-122.32268749,47.40489288,10,HIGHLINE,0822049018,082204,9018,School-Elementary,2418
-122.04304923381,47.7414355288868,110,798,568938,660,East Ridge Elementary School,East Ridge,22150 NE 156th Pl,98077,-122.0430502,47.74143329,10,NORTHSHORE,1626069002,162606,9002,School-Elementary,4379
-122.287700949819,47.4001337810045,111,1360,12232,666,Kent Mountain View Academy,Mountain View,22420 Military Rd S,98198,-122.28770373,47.4001319,20,KENT,1522049125,152204,9125,School-K-12,0
-122.303412366376,47.3999091315157,112,1362,390217,660,Midway Elementary School,Midway,22447 24th Ave S,98198,-122.30341514,47.39990727,10,HIGHLINE,1622049238,162204,9238,School-Elementary,2984
-122.307850801598,47.3990562940706,113,1363,386713,662,Mount Rainier High School,Mount Rainier,22450 19th Ave S,98198,-122.30785358,47.39905444,10,HIGHLINE,1622049005,162204,9005,School-High,3279
-122.328707316036,47.4661513233263,114,1212,755357,662,Highline High School,Highline,225 S 152nd St,98148,-122.32870973,47.46614948,10,HIGHLINE,2023049020,202304,9020,School-High,2325
-122.05155126338,47.3982789491026,115,520,620598,660,Cedar River Elementary School,Cedar River,22615 Sweeney Rd SE,98038,-122.051554,47.39827654,10,TAHOMA,1622069134,162206,9134,School-Elementary,3937
-122.047131901561,47.3989021506309,116,532,618725,660,Shadow Lake Elementary School,Shadow Lake ,22620 Sweeney Rd SE,98038,-122.04713463,47.39889973,10,TAHOMA,1622069009,162206,9009,School-Elementary,3589
-122.035302147712,47.6849318699075,117,6600641,365780,660,Rosa Parks Elementary School,Rosa Parks,22845 NE Cedar Park Cres,98053,-122.03530338,47.68492957,10,LAKE WASHINGTON,7202310150,720231,0150,School-Elementary,5053
-122.331370617602,47.5804662697311,118,6600429,473560,665,John Stanford Center (Administration),John Stanford Center,230 S Lander St,98134,-122.33137248,47.58046445,10,SEATTLE,7666205235,766620,5235,School-Other Facility,0
-122.033854605356,47.5892383807869,119,348,12219,660,Discovery Elementary School,Discovery,2300 228th Ave SE,98075,-122.0338563,47.58923599,10,ISSAQUAH,0324069051,032406,9051,School-Elementary,4376
-122.101076691271,47.388257869074,120,529,8586,661,Maple View Middle School,Maple View Middle,18200 SE 240th ST,98042,-122.1010795,47.38825558,10,TAHOMA,1822069011,182206,9011,School-Junior High/Middle,0
-122.349192063715,47.6122898395923,121,1490,837269,663,Art Institute of Seattle,Art Institute,2323 Elliott Ave,98121,-122.34919379,47.61228806,10,SEATTLE,6780950000,678095,0000,School-College or University,0
-122.180339737525,47.3912059420392,122,384,8581,661,Meridian Middle School,Meridian,23480 120th Ave SE,98031,-122.18034255,47.39120383,10,KENT,1622059032,162205,9032,School-Junior High/Middle,3233
-122.025579351577,47.3516098801445,123,6600555,665240,660,Glacier Park Elementary School,Glacier Park,23700 SE 280th St,98038,-122.02558236,47.35160742,10,TAHOMA,3422069020,342206,9020,School-Elementary,4453
-122.020894353226,47.6287194904844,124,648,12218,660,Christa McAuliffe Elementary School,Christa McAuliffe,23823 NE 22nd St,98074,-122.02089585,47.62871711,10,LAKE WASHINGTON,2725069102,272506,9102,School-Elementary,0
-122.328909495727,47.6763537054301,125,845,12303,660,Green Lake Elementary School,Green Lake,2400 N 65th St,98103,-122.32891093,47.67635191,10,SEATTLE,9528104870,952810,4870,School-Elementary,2061
-122.302980303367,47.7364251564714,126,1241,16168,666,Shoreline Christian School,Shoreline Christian,2400 NE 147th St,98155,-122.30298147,47.73642333,20,SHORELINE,1626049049,162604,9049,School-K-12,0
-122.300220289586,47.3897804832467,127,1359,382215,663,Highline College,Highline College,2400 S 240th St,98198,-122.30022312,47.38977862,10,HIGHLINE,1622049016,162204,9016,School-College or University,0
-122.299846115747,47.590959456514,128,1169,452716,660,Thurgood Marshall Elementary School,Thurgood Marshall,2401 S Irving St,98144,-122.29984793,47.59095759,10,SEATTLE,9344400300,934440,0300,School-Elementary,2141
-122.198658930709,47.4578181992297,129,669,593856,661,Nelson Middle School,Nelson,2403 Jones Ave S,98055,-122.19866137,47.45781613,10,RENTON,2923059061,292305,9061,School-Junior High/Middle,0
-122.301487700569,47.332569151873,130,106,2365,660,Wildwood Elementary School,Wildwood,2405 S 300th St,98003,-122.30149085,47.3325673,10,FEDERAL WAY,0421049167,042104,9167,School-Elementary,3583
