,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,closest school,schools within mile,closest restaurant,restaurants within mile,closest grocery,groceries within mile
12459,354615548,2014-05-19,433500.0,3,2.5,2200,3360,2.0,0.0,0.0,3.0,8,2200,0.0,2009,0.0,98118.0,47.5418,-122.287,2130,3423,0.4230689784274201,8,0.43281290160304386,8,0.6369859480308124,2
12460,-1564467156,2015-04-23,314950.0,4,1.75,1890,9623,1.0,0.0,0.0,4.0,7,1290,600.0,1969,0.0,98001.0,47.2901,-122.279,1510,9711,0.9972832844837758,1,1.2440146032604744,0,1.894748291391356,0
12461,1195243214,2014-09-22,500000.0,3,1.75,1530,14633,1.0,0.0,0.0,3.0,7,1100,430.0,1977,0.0,98052.0,47.6949,-122.119,1780,8100,0.2259445887181022,4,0.509613752802925,10,0.8285508510277562,1
12462,128565968,2014-06-27,300000.0,3,1.5,1590,8911,1.0,0.0,0.0,3.0,7,1590,0.0,1956,0.0,98028.0,47.7394,-122.25200000000001,1590,9625,0.1630673677759589,2,0.17037090117882076,3,1.8820572662620245,0
12463,61585568,2014-07-07,645000.0,4,2.5,2690,18653,2.0,0.0,0.0,3.0,8,2690,0.0,1985,0.0,98074.0,47.6449,-122.059,2230,9744,0.6248017312846648,1,2.2895735929052146,0,2.5481014955845773,0
12464,-1426067136,2014-10-02,222500.0,3,1.0,990,10125,1.0,0.0,0.0,3.0,7,990,0.0,1972,0.0,98042.0,47.3422,-122.089,1360,10125,0.21748442184828315,1,1.5783410277091003,0,2.080806969046903,0
12465,-527034562,2014-07-15,275000.0,3,1.75,1300,8099,1.0,0.0,0.0,4.0,7,1080,220.0,1976,0.0,98056.0,47.5026,-122.17200000000001,1270,8099,0.6587778193495775,5,0.5027231489874372,2,1.0313650240884795,0
12466,-958966670,2015-04-16,498000.0,3,1.5,1720,6570,1.5,0.0,0.0,4.0,8,1720,0.0,1909,,98118.0,47.5284,-122.265,1360,6000,0.30347469404451877,4,0.3029814233518446,5,0.273850711373576,1
12467,-1068908213,2014-06-26,800000.0,3,1.75,2080,75794,1.0,0.0,0.0,3.0,7,2080,0.0,1958,0.0,98033.0,47.7018,-122.189,1870,11020,0.16908180830497505,1,0.13417268322562229,14,1.5852399339282561,0
12468,-1377273632,2014-08-14,297000.0,3,2.5,1840,8234,2.0,0.0,0.0,3.0,8,1840,0.0,1994,0.0,98003.0,47.266999999999996,-122.31200000000001,1940,7601,0.7367123057669736,1,1.2870689026989306,0,1.35050036476215,0
12469,1180007375,2015-05-12,625000.0,5,3.5,4010,6000,2.0,0.0,3.0,3.0,9,2560,1450.0,1997,0.0,98178.0,47.4928,-122.229,2440,6000,0.18850973182488742,5,0.14929514976622638,5,1.4199985246297615,0
12470,1150900060,2014-10-30,770000.0,4,2.5,3560,6187,2.0,0.0,0.0,3.0,9,3560,0.0,2003,0.0,98029.0,47.5593,-122.016,3190,6981,0.3042713576314435,1,0.8424836816155621,2,2.0717512852044404,0
12471,938167518,2014-09-17,517000.0,3,2.25,1640,4635,1.5,0.0,0.0,3.0,8,1540,100.0,1930,0.0,98115.0,47.6793,-122.319,1530,4635,0.3699046201893645,7,0.21152636614621814,30,0.3090846622167159,1
12472,1172000150,2014-08-29,238000.0,1,1.0,530,6350,1.0,0.0,0.0,5.0,5,530,0.0,1941,0.0,98103.0,47.6946,-122.35700000000001,1200,6350,0.5350163265287328,5,0.20189452476400563,33,0.24961615555551972,5
12473,1523049115,2014-10-21,234550.0,3,1.0,1990,15375,1.0,0.0,0.0,3.0,7,1140,850.0,1946,0.0,98168.0,47.4778,-122.288,1160,10236,0.3538842877821744,5,0.43710937953000445,3,1.1768354459806418,0
12474,-72656886,2014-09-29,230500.0,3,2.25,1690,7245,1.0,0.0,1.0,3.0,7,1160,530.0,1973,0.0,98003.0,47.3505,-122.305,1690,6720,0.5356736582120932,2,0.4729436442754127,7,0.533958144766031,2
12475,-1726667086,2014-06-28,585000.0,5,2.5,2670,16777,1.5,0.0,0.0,4.0,7,1620,1050.0,1920,0.0,98125.0,47.7015,-122.301,1610,8227,0.4315510523740019,5,0.6827882119928778,3,1.2908298972487808,0
12476,-1163765976,2014-08-22,733000.0,4,1.75,1930,3876,1.5,0.0,0.0,5.0,7,1450,480.0,1924,0.0,98105.0,47.6604,-122.324,1280,3825,0.1988187455035776,9,0.11031695263714884,70,0.6203670539417423,4
12477,1982201255,2014-11-14,357950.0,2,1.0,810,3880,1.0,0.0,0.0,3.0,7,810,0.0,1952,0.0,98107.0,47.6631,-122.365,900,4365,0.20699788151415677,6,0.1913361380620613,42,0.44660319482481026,2
12478,125039025,2014-06-11,530000.0,3,1.75,1550,3680,1.0,0.0,0.0,3.0,7,1050,500.0,1927,,98117.0,47.6817,-122.36,1560,4000,0.3680930241350562,5,0.2865530012217837,38,0.4531706116884302,3
12479,1084837825,2014-12-29,377500.0,4,2.5,2640,10720,2.0,0.0,0.0,3.0,8,2640,0.0,1999,0.0,98188.0,47.4485,-122.27799999999999,1680,10018,0.5270920806509685,6,0.7122445933621432,5,1.7145128911169594,0
12480,-736632072,2015-02-06,475000.0,4,2.5,2320,10046,2.0,0.0,0.0,3.0,7,2320,0.0,2006,0.0,98065.0,47.5406,-121.887,2320,5253,0.8475615036685543,1,0.9950117788540455,1,8.973297031688242,0
12481,1921069101,2015-05-08,399000.0,3,1.75,2170,73616,1.0,0.0,0.0,3.0,7,2170,0.0,2008,0.0,98092.0,47.2881,-122.086,1710,297514,2.8549467468128635,0,1.529701015250141,0,4.319178763092348,0
12482,686267568,2014-11-26,660000.0,3,2.0,2080,5750,1.0,0.0,0.0,5.0,7,1040,?,1926,0.0,98116.0,47.5791,-122.39200000000001,1710,4830,0.2890530152857029,5,0.12280951200645239,22,0.4210512653206498,1
12483,-257467066,2014-10-07,400000.0,5,2.25,2070,10488,1.0,0.0,0.0,4.0,7,1080,990.0,1958,0.0,98008.0,47.6095,-122.12200000000001,1740,9225,0.3726408839701789,5,0.49405186783041605,16,0.5168902582725086,2
12484,1982201345,2014-05-02,440000.0,2,1.0,800,4850,1.0,0.0,0.0,4.0,7,800,0.0,1944,0.0,98107.0,47.6639,-122.36399999999999,1150,4365,0.25783283016050007,6,0.26699766488208915,40,0.5087737094603622,2
12485,1174532884,2015-02-06,366400.0,4,2.25,2040,14383,1.0,0.0,0.0,4.0,8,1270,770.0,1977,0.0,98042.0,47.3849,-122.163,2030,11500,0.6430660758533745,2,0.19129385593455703,1,1.982562358592651,0
12486,1088810040,2015-03-20,627250.0,4,2.5,2830,10677,2.0,0.0,,3.0,9,2830,0.0,1993,0.0,98011.0,47.742,-122.208,2970,9619,0.8441107560818272,1,0.7899041221712033,1,1.2989327988671615,0
12487,2117700085,2014-07-30,375950.0,3,1.75,1480,7560,1.0,0.0,0.0,3.0,6,1100,380.0,1920,1985.0,98117.0,47.6985,-122.36399999999999,1510,7250,0.5418623373437959,4,0.2381294438395013,20,0.639403879424941,4
12488,621566138,2015-02-18,162000.0,3,2.25,1810,6750,1.0,0.0,0.0,3.0,7,1280,530.0,1978,,98023.0,47.2976,-122.37700000000001,1690,7770,0.17055206758983624,2,0.7562340248855831,2,3.7146267282935193,0
12489,-211165901,2014-07-24,780000.0,3,2.75,1970,2600,2.5,0.0,0.0,3.0,8,1970,0.0,1924,1994.0,98103.0,47.663000000000004,-122.335,1680,3120,0.11991761747509416,11,0.10431752458330885,25,0.10171742742023704,3
12490,684266414,2014-05-07,705000.0,4,2.5,2650,4316,1.5,0.0,0.0,3.0,8,1520,1130.0,1905,2013.0,98116.0,47.5866,-122.389,1690,5625,0.47732606680487727,3,0.30898155911075587,15,0.37226322470179735,1
12491,-1384134552,2014-12-23,450000.0,4,2.5,2820,15233,1.0,,2.0,4.0,9,1820,1000.0,1972,0.0,98003.0,47.3426,-122.321,2560,11998,0.08286673823103967,2,0.5850956299556404,2,1.152096825500824,0
12492,-1018787086,2014-11-17,311000.0,3,2.75,1400,7880,1.0,0.0,0.0,3.0,7,1000,400.0,1981,0.0,98056.0,47.5095,-122.193,1400,7279,0.5882559190174417,2,0.7017319884906567,1,1.5314808924330165,0
12493,-390066766,2014-06-13,485000.0,3,2.5,1580,6065,2.0,0.0,0.0,3.0,8,1580,0.0,1985,,98029.0,47.5692,-122.021,1770,6700,0.8885419552264593,2,1.0315072104455427,0,1.3474380097478282,0
12494,970865448,2014-07-16,485000.0,3,2.5,1800,11034,2.0,,0.0,4.0,8,1800,0.0,1987,0.0,98072.0,47.7558,-122.14200000000001,1940,8900,0.2912973020745711,4,0.40572510260867684,7,0.40572510260867684,1
12495,954834115,2014-10-10,725000.0,5,3.75,3360,6000,2.0,0.0,0.0,3.0,8,2640,720.0,1963,1999.0,98118.0,47.558,-122.277,1930,6000,0.23056355538731593,7,0.36593557469013194,17,0.7004301073161198,2
12496,-544363804,2014-07-15,185000.0,3,1.0,1510,17040,1.0,0.0,0.0,4.0,6,1510,?,1975,0.0,98001.0,47.2649,-122.285,1520,14000,0.6880447065736958,2,1.6298851693995309,0,2.1856427364999638,0
12497,249000180,2014-12-01,1890000.0,4,4.25,4285,9345,2.0,0.0,0.0,3.0,10,4285,0.0,2013,0.0,98004.0,47.6332,-122.199,1570,8994,0.4382840677168566,6,0.3167401640994838,18,1.0703285403114828,0
12498,1796370180,2015-05-08,260000.0,3,2.25,1610,7423,2.0,0.0,0.0,4.0,7,1610,0.0,1990,0.0,98042.0,47.3713,-122.09100000000001,1530,8102,0.5449538361631937,4,1.3257450090693965,0,2.1010810415073213,0
12499,-1889994472,2015-04-30,356000.0,4,2.5,2470,5074,2.0,0.0,0.0,3.0,8,2470,0.0,2004,0.0,98038.0,47.3457,-122.041,2470,5078,0.968201472781213,1,1.8686442382868316,0,2.9815308282947908,0
12500,-464757066,2015-03-19,225205.0,3,1.0,1200,7220,1.0,0.0,0.0,3.0,6,1200,0.0,1977,,98030.0,47.3746,-122.18299999999999,1200,7200,0.3289475657850752,4,0.5720988895538108,4,0.9424139902209102,1
12501,554165566,2014-12-29,445000.0,3,1.0,1260,8910,1.0,0.0,0.0,4.0,7,1260,0.0,1949,0.0,98117.0,47.7,-122.375,1560,8910,0.26897373259170276,3,0.2613101032614382,7,0.49433324783887506,1
12502,-962466660,2014-06-05,356000.0,2,1.0,920,4095,1.0,0.0,0.0,4.0,6,920,0.0,1914,,98118.0,47.5484,-122.27799999999999,1460,4945,0.16847155947130957,8,0.12131636566129607,15,0.36408748424058657,1
12503,1020133180,2014-10-10,760250.0,5,2.75,2540,8250,1.0,0.0,0.0,4.0,7,1440,1100.0,1953,0.0,98040.0,47.5875,-122.24,2540,11000,1.208211969074788,0,0.35649109913778226,8,2.6932782389285097,0
12504,92326018,2015-04-30,572000.0,2,2.0,1870,5143,1.0,0.0,0.0,3.0,8,1870,0.0,2005,0.0,98053.0,47.7142,-122.03299999999999,1810,5143,0.6193264896302516,1,1.3721301012462175,0,3.31323631422941,0
12505,1405037229,2014-06-24,970000.0,3,2.25,3060,9950,1.5,0.0,2.0,4.0,9,1810,1250.0,1930,0.0,98144.0,47.57899999999999,-122.28399999999999,4950,10655,0.5463199355185141,3,0.6872977075853214,6,0.6784037602364223,3
12506,-991017076,2014-08-31,348450.0,4,2.5,1950,8628,2.0,0.0,0.0,3.0,8,1950,0.0,1994,,98038.0,47.3817,-122.035,2210,9019,0.7018779344014481,1,0.7191978937612306,1,0.7994132876375949,1
12507,-1190134442,2014-06-06,535500.0,3,1.5,1730,40250,2.0,0.0,0.0,4.0,8,1730,0.0,1983,0.0,98072.0,47.7499,-122.111,1730,36250,1.2585198755435765,0,1.8518659002485116,0,2.2024253325078544,0
12508,1454600256,2014-10-13,710000.0,5,2.5,2570,9600,1.0,,2.0,3.0,8,1620,950.0,1956,0.0,98125.0,47.7216,-122.28200000000001,2680,9900,0.42819793187189026,1,0.6486280371188685,6,0.7832272572696225,1
12509,629000730,2014-05-28,745000.0,3,1.75,1490,9800,1.0,0.0,0.0,4.0,7,1140,350.0,1947,0.0,98004.0,47.583999999999996,-122.198,2310,9800,0.3849859696330273,2,0.9943676126096637,1,1.7129099475019427,0
12510,-1069534552,2014-06-20,355000.0,4,2.5,2040,8265,2.0,0.0,0.0,3.0,7,2040,0.0,1996,0.0,98146.0,47.4973,-122.34100000000001,2160,8265,0.06600250791569592,7,0.6381691673964699,5,0.6381691673964699,1
12511,-1495167116,2015-03-23,333000.0,4,2.5,2690,5505,2.0,0.0,0.0,3.0,8,2690,0.0,2004,0.0,98042.0,47.3666,-122.119,2690,5505,0.23733998012925614,4,0.6030782290896752,10,0.8253626454289905,1
12512,2025701530,2014-08-26,282000.0,3,2.5,1610,6000,2.0,0.0,0.0,4.0,7,1610,0.0,1993,,98038.0,47.349,-122.036,1570,6000,0.6198940241791376,2,1.9623539926370979,0,2.799938467495547,0
12513,1794501415,2014-05-28,840500.0,3,2.0,2520,5400,1.5,0.0,0.0,4.0,8,1410,1110.0,1906,,98119.0,47.6365,-122.361,1960,5400,0.1200308608452622,9,0.2322898135505307,25,0.2085478836105761,2
12514,-256466966,2015-04-07,432000.0,3,1.75,1550,8134,1.0,0.0,0.0,4.0,7,1550,0.0,1959,0.0,98008.0,47.6136,-122.12100000000001,1360,8000,0.11243411003070229,4,0.2404819643275357,15,0.2404819643275357,2
12515,707366473,2014-10-29,625000.0,3,1.0,1800,4800,1.0,0.0,2.0,4.0,9,900,900.0,1927,0.0,98126.0,47.5672,-122.37200000000001,1400,4800,0.7284023666260142,5,0.18533200201827493,25,0.8471968454448819,1
12516,985000833,2014-09-10,209977.0,3,1.0,1170,6134,1.0,,0.0,4.0,7,1170,0.0,1948,0.0,98168.0,47.4941,-122.31200000000001,1440,9823,0.5871469072621847,2,0.548018222228453,2,1.045605054747974,0
12517,-941567176,2014-07-01,174000.0,2,1.0,900,13531,1.0,0.0,0.0,3.0,6,900,0.0,1979,0.0,98001.0,47.2616,-122.251,1767,8308,0.6592840092722503,1,0.8381594760972785,1,1.5533709555024555,0
12518,270375528,2015-04-22,740000.0,4,2.0,2800,8540,1.0,0.0,0.0,4.0,8,1730,1070.0,1977,0.0,98052.0,47.6869,-122.126,2470,9400,0.48410326769591133,6,0.28301677454287233,15,0.4121318982527036,2
12519,957266198,2014-09-17,518000.0,3,1.75,1830,4500,1.5,0.0,0.0,4.0,7,1830,0.0,1909,0.0,98115.0,47.676,-122.30799999999999,1830,4080,0.27669007192900197,8,0.19252631420279043,54,0.49267822237502584,2
12520,546168434,2015-03-05,539000.0,3,1.75,1380,3225,1.0,0.0,0.0,4.0,7,940,440.0,1915,0.0,98103.0,47.6652,-122.338,1250,3750,0.1047656740756791,11,0.135159844430508,23,0.28797723367632155,3
12521,1415633324,2015-04-29,575000.0,3,2.75,1990,9600,1.0,0.0,0.0,3.0,8,1530,460.0,1978,0.0,98027.0,47.532,-122.05,2170,10400,0.4140230609829846,3,0.7750208023693048,6,1.3250366153154556,0
12522,1708034703,2015-02-09,530000.0,2,1.75,1170,976,2.0,0.0,0.0,3.0,9,780,390.0,2010,0.0,98102.0,47.6192,-122.316,1280,1183,0.34342964976508555,16,0.059051040928834876,101,0.3816011126690058,6
12523,922059020,2014-07-16,242025.0,4,1.75,1400,54014,1.5,0.0,0.0,4.0,7,1400,0.0,1935,0.0,98031.0,47.4153,-122.184,1910,8523,0.38213406734906874,4,0.6870088691233709,3,0.7160901996788003,1
12524,644200065,2015-03-06,1030000.0,4,2.5,2620,11200,1.0,0.0,0.0,4.0,8,1770,850.0,1962,0.0,98004.0,47.5876,-122.193,2360,11200,0.3401232899895976,1,1.3345525985871052,0,1.546641835702597,0
12525,-1660332202,2014-08-26,230000.0,3,1.0,880,7500,1.0,0.0,0.0,3.0,7,880,0.0,1978,0.0,98198.0,47.3837,-122.307,880,7500,0.19728522497338052,2,0.5833172632377549,7,0.8799172221422483,2
12526,-1190934362,2015-01-07,350000.0,4,2.5,2260,7500,1.0,0.0,0.0,3.0,8,1460,800.0,1965,0.0,98055.0,47.4645,-122.196,2260,7500,0.48644887712408574,6,0.4366876051098544,3,1.3979834033706378,0
12527,-409161996,2015-04-29,595000.0,3,1.0,1300,11520,1.0,0.0,0.0,3.0,6,1300,0.0,1958,0.0,98033.0,47.6829,-122.195,1440,8064,0.22357583686041438,2,0.07384337266433466,22,0.9457922053111978,1
12528,200800330,2014-07-11,440000.0,3,1.75,1450,6829,1.0,0.0,0.0,3.0,8,1450,0.0,1983,0.0,98052.0,47.7222,-122.10799999999999,1950,7622,0.36331807923754783,1,1.2848044663750968,0,2.658904704099827,0
12529,-1770834262,2015-02-20,550000.0,3,1.0,1110,6000,1.0,0.0,0.0,3.0,7,1110,0.0,1904,0.0,98109.0,47.6461,-122.35700000000001,1460,6000,0.09271529060372008,9,0.21426572868279983,32,0.6445819178497132,2
12530,1338600175,2014-05-07,940000.0,4,2.25,1890,5940,1.0,0.0,1.0,3.0,9,1470,420.0,1963,0.0,98112.0,47.6316,-122.303,2430,5940,0.28642944580604734,7,0.5610603845321288,20,1.2042155085851762,0
12531,138166189,2014-05-16,375000.0,3,1.5,1100,1751,2.0,0.0,0.0,3.0,8,940,160.0,2007,0.0,98144.0,47.5927,-122.306,1380,1751,0.29178536565318647,8,0.24074298364806337,22,0.4598517691652055,3
12532,871000515,2014-12-05,567500.0,2,1.5,1350,4592,1.0,0.0,0.0,3.0,7,1070,280.0,1939,0.0,98199.0,47.6511,-122.405,1610,5102,0.38730377444872344,3,0.34313973221101446,7,0.9669415871907182,1
12533,-2143734417,2014-09-16,735000.0,3,2.5,3020,50800,1.0,0.0,0.0,5.0,8,1510,1510.0,1968,0.0,98029.0,47.5529,-122.02600000000001,2400,27135,0.9840854108804009,1,0.27266747223199334,5,1.5268001877535173,0
12534,-700334362,2014-10-17,114000.0,2,1.0,730,5200,1.0,,0.0,3.0,6,730,0.0,1928,0.0,98146.0,47.4943,-122.337,1220,6240,0.29283181722790014,6,0.3643414510147312,5,0.3643414510147312,1
12535,-1642467086,2014-08-25,608000.0,2,1.0,1390,3600,1.0,0.0,0.0,4.0,7,1010,380.0,1913,,98119.0,47.6422,-122.36,1590,3600,0.2925603944732759,9,0.2285828598538934,26,0.4037647833503652,1
12536,-1287934382,2014-11-07,442500.0,3,1.5,2710,47419,1.5,0.0,0.0,3.0,7,2170,540.0,1980,,98053.0,47.6522,-121.96600000000001,2130,48144,3.01024347185524,0,1.963095850863087,0,4.64850285327872,0
12537,-2139633062,2014-10-16,381800.0,4,2.0,1530,5250,1.0,0.0,0.0,3.0,7,1110,420.0,1981,0.0,98133.0,47.7336,-122.339,1100,5250,0.4043758922772867,6,0.20626565127592716,21,0.35743913682704387,4
12538,-684734362,2014-07-24,330000.0,3,2.0,2170,3978,1.0,0.0,0.0,5.0,7,1340,?,1919,,98116.0,47.57100000000001,-122.391,1350,4680,0.14287089007688644,8,0.28361605976798887,33,0.7995118227848524,2
12539,1049010620,2014-05-13,90000.0,2,1.0,790,2640,1.0,,0.0,3.0,7,790,0.0,1973,,98034.0,47.7351,-122.178,1310,2064,0.48676121986194826,5,0.35510848872474754,2,0.2954386241482674,2
12540,694868233,2014-07-24,312000.0,2,1.75,1160,8625,1.0,,0.0,4.0,6,1160,0.0,1941,0.0,98106.0,47.5509,-122.366,960,5750,0.27010897991623023,7,0.1813350008933642,8,0.2566691590556829,1
12541,-512867151,2014-05-12,339000.0,3,1.0,1080,8100,1.0,0.0,0.0,4.0,7,1080,0.0,1955,,98155.0,47.777,-122.307,1080,8100,0.44865412475304184,2,0.5302719447271987,3,1.8871734210629898,0
12542,142016898,2014-05-07,313000.0,3,1.75,2190,8000,1.0,0.0,0.0,4.0,8,2190,0.0,1967,0.0,98023.0,47.3098,-122.381,1980,8000,0.5938592569820615,5,0.8502292762367881,2,3.856892498499166,0
12543,612715618,2014-05-07,618080.0,3,2.5,2030,6500,2.0,0.0,0.0,3.0,8,2030,0.0,1988,0.0,98027.0,47.5654,-122.09200000000001,2030,8485,0.5955067920436204,2,1.044616761684172,0,2.440449937089027,0
12544,-1821516426,2014-10-06,325000.0,3,2.25,2480,8755,2.0,0.0,0.0,3.0,8,2480,0.0,1979,0.0,98058.0,47.4543,-122.125,2280,9940,0.7842920989082799,3,0.8905517136650463,1,1.6640613410645888,0
12545,-1395767256,2014-07-15,242000.0,4,1.0,2240,7620,1.0,0.0,0.0,3.0,7,1120,1120.0,1966,0.0,98146.0,47.5089,-122.346,1080,7620,0.32312408995469394,7,0.6097221154260475,9,0.9544577480249296,1
12546,-1650067147,2014-12-18,364000.0,2,1.5,1650,7311,1.0,0.0,0.0,3.0,7,860,790.0,1978,0.0,98133.0,47.7772,-122.35700000000001,1660,7255,0.5609806359647598,3,0.6922365226873447,8,0.9492625600272421,1
12547,952005000,2014-08-15,545000.0,3,1.75,1700,5750,1.5,0.0,2.0,5.0,7,1450,250.0,1925,0.0,98126.0,47.5643,-122.38,1700,5750,0.26334229037691614,8,0.11696877647447006,25,0.3627257650651813,1
12548,-1291904382,2014-12-23,445000.0,3,2.5,2790,16173,2.0,,0.0,3.0,10,2790,0.0,1988,0.0,98023.0,47.3043,-122.34299999999999,2890,11632,0.663942320948524,4,0.4688396056179881,2,1.9088492272015916,0
12549,-534466566,2014-07-28,1090000.0,4,2.75,3010,10830,2.0,0.0,3.0,4.0,9,3010,0.0,1980,0.0,98034.0,47.7005,-122.23200000000001,3010,10650,1.07040554746722,0,0.708562740879125,1,3.1252235726070325,0
12550,1562000120,2014-05-12,660000.0,4,2.5,2550,10000,1.0,0.0,0.0,3.0,8,1290,1260.0,1964,0.0,98007.0,47.6208,-122.141,2270,8640,0.3505619580265257,7,0.532477895556753,37,0.543502808342054,6
12551,700916168,2014-10-28,845000.0,4,2.5,2880,35610,1.0,0.0,0.0,3.0,10,2880,0.0,1989,0.0,98052.0,47.6911,-122.054,3460,35610,0.9339156083486712,2,0.806965909068882,1,3.4146815423306105,0
12552,272000220,2014-09-23,417000.0,4,2.0,2090,4000,1.0,0.0,0.0,3.0,6,1060,1030.0,1907,0.0,98144.0,47.5893,-122.29899999999999,1590,4000,0.1243564862411305,8,0.20071151807194115,19,0.44791352414409513,3
12553,418000145,2015-04-28,213800.0,2,1.0,740,5200,1.0,0.0,0.0,4.0,5,740,0.0,1952,0.0,98056.0,47.4934,-122.17299999999999,750,5200,0.2164716141870626,3,0.28610913804865595,5,0.3996154649065372,1
12554,-734167256,2014-10-28,400000.0,2,1.75,960,6200,1.0,0.0,0.0,4.0,7,960,0.0,1946,0.0,98136.0,47.5551,-122.396,1000,6000,0.7205067678308991,6,0.3602760124550591,18,0.7528145446424929,2
12555,1139000035,2015-03-05,759950.0,4,3.5,2100,7560,2.0,0.0,0.0,5.0,8,2100,0.0,2005,0.0,98133.0,47.7076,-122.35600000000001,1250,7560,0.3120216697073817,2,0.061863370699581983,22,0.1425410060844204,2
12556,-1908434442,2015-04-23,990000.0,4,2.5,2540,5930,2.0,0.0,0.0,3.0,9,2540,0.0,2003,,98199.0,47.6451,-122.387,1400,4000,0.7223592227789234,3,0.46498081698995986,9,0.22230279425442562,2
12557,-1964967261,2014-08-20,710000.0,3,1.75,1650,10250,1.0,0.0,0.0,5.0,8,1650,0.0,1963,0.0,98005.0,47.6118,-122.169,2400,10250,0.5448316612811539,3,0.16355848264213027,18,0.4237293997919364,3
12558,-1199967256,2014-10-16,315000.0,1,0.75,770,4600,1.0,0.0,0.0,4.0,6,770,0.0,1910,,98126.0,47.5565,-122.37700000000001,1550,4600,0.3266712721754497,5,0.36318330262799065,30,0.521664570182819,2
12559,-951667231,2014-09-02,515000.0,4,2.5,2280,14810,1.0,0.0,0.0,5.0,8,1500,780.0,1977,0.0,98056.0,47.5392,-122.186,2690,12196,0.0941949872379612,2,0.6450525227233462,3,1.412327704282342,0
12560,375000230,2014-06-26,638000.0,3,2.0,1660,3729,1.0,0.0,0.0,5.0,7,970,690.0,1922,0.0,98116.0,47.5741,-122.414,1560,3729,0.4087961290991227,1,0.3029815184692226,11,0.3029815184692226,1
12561,-926233820,2015-02-18,370000.0,4,2.0,2020,8100,1.5,,0.0,4.0,7,1160,860.0,1946,0.0,98125.0,47.7307,-122.29700000000001,1840,8680,0.5213717638914763,6,0.6412107599076473,10,0.7699392585249033,1
12562,302000065,2015-01-29,184000.0,3,1.0,970,14850,1.0,0.0,0.0,3.0,7,970,?,1968,0.0,98001.0,47.3251,-122.26799999999999,1410,14850,0.45109458584119594,4,0.7028317091340197,1,2.5199054907824054,0
12563,1839532924,2014-07-28,583800.0,3,2.5,2480,6600,2.0,0.0,0.0,3.0,8,2480,0.0,2002,0.0,98053.0,47.6313,-122.008,2310,6656,0.7536736133933359,2,0.8803867952412843,1,1.8697366587658175,0
12564,-1507266716,2014-10-28,309500.0,3,1.0,1250,7320,1.0,0.0,0.0,3.0,7,1250,0.0,1968,0.0,98059.0,47.5074,-122.163,1770,7320,0.5028449562110251,3,0.1985124562076575,2,0.6396592769107489,1
12565,-1488667231,2015-04-22,1960000.0,4,4.0,4430,31353,2.0,0.0,0.0,3.0,12,4430,0.0,1998,0.0,98005.0,47.6422,-122.15700000000001,3900,35237,0.8429184180740135,2,0.7935727455975459,6,1.0414192928390513,0
12566,-723434557,2014-08-05,299000.0,1,1.0,740,5000,1.0,0.0,0.0,3.0,7,740,?,1923,,98118.0,47.5519,-122.292,1400,4400,0.24490965033338832,6,0.23186348161950773,17,1.14865535190271,0
12567,-900334232,2014-06-13,215000.0,2,1.0,710,7200,1.0,0.0,0.0,3.0,6,710,?,1943,0.0,98178.0,47.4903,-122.245,960,7200,0.49374661810221343,4,0.4669687978878994,10,1.754980972265972,0
12568,-753367086,2014-06-18,410000.0,4,2.0,1970,10500,1.0,0.0,0.0,3.0,8,1820,150.0,1961,0.0,98166.0,47.479,-122.35600000000001,2090,12300,0.5575506042226228,4,0.7373236369345347,2,0.9243065679467388,1
12569,-1768334527,2014-10-30,478000.0,2,1.0,820,6000,1.0,0.0,0.0,3.0,7,820,0.0,1939,,98199.0,47.6494,-122.395,1630,6000,0.2482558884698355,3,0.45299783147346956,10,0.7343461616414995,2
12570,-964231187,2014-09-10,431000.0,2,1.0,1000,6500,1.0,,0.0,4.0,7,1000,0.0,1918,,98136.0,47.5474,-122.38799999999999,1280,6500,0.49532740187796215,4,0.1394027018750927,16,0.270723024824108,2
12571,-1610034232,2014-07-09,635000.0,4,2.5,3080,35430,2.0,0.0,0.0,3.0,9,3080,0.0,1997,0.0,98053.0,47.6325,-121.97,2640,28972,2.7284134832624267,0,3.0358236724602166,0,3.828666847089206,0
12572,1777133494,2015-04-08,648000.0,5,2.25,2410,12000,2.0,0.0,0.0,4.0,8,2410,0.0,1973,0.0,98006.0,47.5434,-122.175,2080,12000,0.6154017960876371,4,0.4922312441069056,9,1.1355697902913275,0
12573,-181166886,2014-06-03,640000.0,3,2.5,2370,11172,2.0,0.0,0.0,3.0,9,2370,0.0,1993,,98056.0,47.5345,-122.179,2550,11558,0.38459796190270884,2,0.7261597872486206,4,1.698057643797565,0
12574,-155516536,2014-12-15,932808.0,5,4.5,4690,6705,2.0,0.0,0.0,3.0,10,3450,1240.0,1995,0.0,98006.0,47.5539,-122.10799999999999,4070,11505,0.5964230157287486,2,0.8244255668812146,1,3.1002750932299183,0
12575,92285558,2014-06-06,835000.0,2,2.0,2280,6815,1.0,0.0,0.0,3.0,8,2280,0.0,2002,0.0,98053.0,47.7103,-122.027,2280,6750,1.0535160306670364,0,1.2928438806467797,0,3.225049491909801,0
